Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Shape (product.metafields.custom.shape)
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Beige, Orange, Blue ",Size,"5'1"" x 7'6"" Rectangular",359.99,171.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige.jpg",1.0,Belarus,"Beige, Orange, Blue (BHM-1)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige_1.jpg",,,,,,,,,,,,,,,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Beige, Orange, Blue ",Size,"7'9"" x 9'9"" Rectangular",719.99,343.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige.jpg",1.0,Belarus,"Beige, Orange, Blue (BHM-1)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige_3.jpg",,,,,,,,,,,,,,,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Beige, Orange, Blue ",Size,"8'9"" x 11'9"" Rectangular",969.99,463.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige.jpg",1.0,Belarus,"Beige, Orange, Blue (BHM-1)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229527/ws_bhm-1beige_5.jpg",,,,,,,,,,,,,,,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Taupe, Orange, Blue ",Size,2' x 3' Rectangular,57.99,27.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe.jpg",1.0,Belarus,"Taupe, Orange, Blue (BHM-2)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe.jpg",,,,,,,,,,,,,,,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Taupe, Orange, Blue ",Size,"5'1"" x 7'6"" Rectangular",359.99,171.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe_1.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe.jpg",1.0,Belarus,"Taupe, Orange, Blue (BHM-2)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe_2.jpg",,,,,,,,,,,,,,,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Taupe, Orange, Blue ",Size,"7'9"" x 9'9"" Rectangular",719.99,343.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe.jpg",1.0,Belarus,"Taupe, Orange, Blue (BHM-2)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Bohemian - Belarus Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe_4.jpg",,,,,,,,,,,,,,,
Bohemian - Belarus Area Rug,"<div class=""product-overview-data"">
<p><p>Introduce understated sophistication to your home with our Amer Rugs Bohemian Belarus rug and its Persian-inspired design. Crafted of polypropylene, this Indoor/Outdoor versatile piece is both resilient and soft, so it can go almost anywhere.</p><ul><li>Well-suited for high-traffic areas, this family-friendly piece is crafted of stain-resistant synthetic yarns for even more practicality. </li><li> Inspired by the beauty of traditional Persian floor coverings, this transitional statement piece easily complements classic, bohemian, or global decor. </li><li> Power-loomed of polypropylene in a high pile, this durable indoor rug is exceptionally soft. </li><li> Upright vacuums that do not have a beater bar will help your rug last the longest.</li></ul></p>
</div>",Amer Rugs,Color,"Taupe, Orange, Blue ",Size,"8'9"" x 11'9"" Rectangular",969.99,463.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe_5.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/18933/142575/229528/ws_bhm-2taupe.jpg",1.0,Belarus,"Taupe, Orange, Blue (BHM-2)",Bohemian,100% Polypropylene,Machine-Made,"1⁄3"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Not available,Recommended,
Boscage - BOS-35 Area Rug,"<div class=""product-overview-data"">
<p>New England charm and sensibility is the hallmark of this lovely rug. It is at home in any setting. Whether you want to place it in a modern or traditional-themed area, it will surely work well with the decor. Hand Tufted in India, this beautiful and durable piece is made of 100% Blended New Zealand Wool.</p>
</div>",Amer Rugs,Color,Sky Blue,Size,2' x 3' Rectangular,90.99,43.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35_sky_blue_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue.jpg",1.0,BOS-35,Sky Blue,Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Boscage - BOS-35 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue.jpg",,,,,,,,,,,,,,,
Boscage - BOS-35 Area Rug,"<div class=""product-overview-data"">
<p>New England charm and sensibility is the hallmark of this lovely rug. It is at home in any setting. Whether you want to place it in a modern or traditional-themed area, it will surely work well with the decor. Hand Tufted in India, this beautiful and durable piece is made of 100% Blended New Zealand Wool.</p>
</div>",Amer Rugs,Color,Sky Blue,Size,"5' x 7'6"" Rectangular",549.99,263.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue_ls.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue.jpg",1.0,BOS-35,Sky Blue,Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Boscage - BOS-35 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue_1.jpg",,,,,,,,,,,,,,,
Boscage - BOS-35 Area Rug,"<div class=""product-overview-data"">
<p>New England charm and sensibility is the hallmark of this lovely rug. It is at home in any setting. Whether you want to place it in a modern or traditional-themed area, it will surely work well with the decor. Hand Tufted in India, this beautiful and durable piece is made of 100% Blended New Zealand Wool.</p>
</div>",Amer Rugs,Color,Sky Blue,Size,"7'6"" x 9'6"" Rectangular","1,049.99",499.99,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue_2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue.jpg",1.0,BOS-35,Sky Blue,Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,India,Not available,Not available,Recommended,
Boscage - BOS-35 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00483/17680/136108/218690/ws_bos-35skyblue_3.jpg",,,,,,,,,,,,,,,
